abv,ibu,id,name,style,brewery_id,ounces,breweryUuid
0.071,36.0,2304,Sundown,Saison / Farmhouse Ale,164,12.0,134c9a7a-fee3-4a1c-8914-785a9d7c04ea
0.099,,2249,Sanctified,Belgian Strong Pale Ale,164,12.0,134c9a7a-fee3-4a1c-8914-785a9d7c04ea
0.051,,2053,Fear of a Brett Planet,American Pale Ale (APA),164,12.0,134c9a7a-fee3-4a1c-8914-785a9d7c04ea
0.0559999999999999,40.0,1842,Original Slacker Ale,English Brown Ale,164,12.0,134c9a7a-fee3-4a1c-8914-785a9d7c04ea
0.072,,1841,Alpha Blackback,American Black Ale,164,12.0,134c9a7a-fee3-4a1c-8914-785a9d7c04ea
0.063,,1782,Kiss Off IPA,American IPA,164,12.0,134c9a7a-fee3-4a1c-8914-785a9d7c04ea
0.045,28.0,1552,Dog Days Summer Ale,Kölsch,164,12.0,134c9a7a-fee3-4a1c-8914-785a9d7c04ea
0.069,20.0,2599,Sex Panther,American Porter,30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.095,25.0,2073,Winter Warmer (Vault Series),Winter Warmer,30,16.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.091,99.0,2063,Count Hopula (Vault Series),American Double / Imperial IPA,30,16.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.055,,1995,Oktoberfest,Märzen / Oktoberfest,30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.05,15.0,1934,SunSpot Golden Ale,American Blonde Ale,30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.06,,1329,I.W.A. (2011),American Pale Wheat Ale,30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.065,,1299,Supermonk I.P.A.,Belgian IPA,30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.055,20.0,1073,Epicenter Amber Ale,American Amber / Red Ale,30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.05,15.0,1072,SanTan HefeWeizen,Hefeweizen,30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.07,85.0,1071,Hop Shock IPA,American IPA,30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.069,20.0,852,Sex Panther (2014),American Porter,30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.055,45.0,850,Devil’s Ale,American Pale Ale (APA),30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.081,,839,Rail Slide Imperial Spiced Ale,Herbed / Spiced Beer,30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.05,20.0,777,Mr. Pineapple,Fruit / Vegetable Beer,30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.055,45.0,764,American Idiot Ale (2012),American Pale Ale (APA),30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.07,85.0,317,Hop Shock IPA (2010),American IPA,30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.05,15.0,286,SanTan HefeWeizen (2010),Hefeweizen,30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.055,45.0,285,Devil’s Ale (2010),American Pale Ale (APA),30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.055,20.0,124,Epicenter Amber Ale (2010),American Amber / Red Ale,30,12.0,bdc1beb9-2832-4c44-aa63-289726c3a13f
0.0579999999999999,20.0,1392,Sanitas Saison Ale,Saison / Farmhouse Ale,419,12.0,8890167c-6e54-45b2-9be3-a866eb3e6168
0.068,65.0,1391,Sanitas Black IPA,American Black Ale,419,12.0,8890167c-6e54-45b2-9be3-a866eb3e6168
0.089,88.0,2002,Giant DIPA,American Double / Imperial IPA,252,16.0,446040d3-601c-4f9e-be86-ba4280b89b33
0.054,,1683,Dread Brown Ale,American Brown Ale,252,12.0,446040d3-601c-4f9e-be86-ba4280b89b33
0.07,,1362,Casinos IPA,English India Pale Ale (IPA),252,16.0,446040d3-601c-4f9e-be86-ba4280b89b33
0.074,60.0,1302,Blur India Pale Ale,American IPA,432,12.0,dde59fe8-b384-4d8e-aaae-9d839bfad135
0.07,105.0,918,Frankenlou's IPA,American IPA,494,16.0,4423eef2-22e4-43f8-945b-37dfe91ae63d
0.07,55.0,917,Becky's Black Cat Porter,American Porter,494,16.0,4423eef2-22e4-43f8-945b-37dfe91ae63d
0.068,,2368,Black Hop IPA,American Black Ale,130,12.0,a4b896e5-db07-4193-a28b-1ece5ce84e58
0.052,,2474,Nooner,German Pilsener,83,12.0,91799fbb-6b2d-449b-a0aa-0ac579692489
0.072,65.0,2239,Torpedo,American IPA,83,12.0,91799fbb-6b2d-449b-a0aa-0ac579692489
0.06,,1919,Yonder Bock,Maibock / Helles Bock,83,12.0,91799fbb-6b2d-449b-a0aa-0ac579692489
0.06,,1918,CANfusion Rye Bock,Rye Beer,83,12.0,91799fbb-6b2d-449b-a0aa-0ac579692489
0.0559999999999999,37.0,1905,Sierra Nevada Pale Ale,American Pale Ale (APA),83,16.0,91799fbb-6b2d-449b-a0aa-0ac579692489
0.048,26.0,1338,Old Chico Crystal Wheat,American Pale Wheat Ale,83,12.0,91799fbb-6b2d-449b-a0aa-0ac579692489
0.05,28.0,1295,Summerfest,Czech Pilsener,83,12.0,91799fbb-6b2d-449b-a0aa-0ac579692489
0.072,65.0,426,Torpedo,American IPA,83,16.0,91799fbb-6b2d-449b-a0aa-0ac579692489
0.0559999999999999,37.0,400,Sierra Nevada Pale Ale,American Pale Ale (APA),83,12.0,91799fbb-6b2d-449b-a0aa-0ac579692489
0.045,,1942,Rudie Session IPA,American IPA,264,12.0,2cb6340e-0e01-4f87-8456-dbbefdbf158f
0.074,,1708,Taster's Choice,Doppelbock,264,12.0,2cb6340e-0e01-4f87-8456-dbbefdbf158f
0.068,65.0,1521,Modus Hoperandi,American IPA,264,12.0,2cb6340e-0e01-4f87-8456-dbbefdbf158f
0.0579999999999999,15.0,1297,Estival Cream Stout,American Stout,264,12.0,2cb6340e-0e01-4f87-8456-dbbefdbf158f
0.0579999999999999,,1192,Vernal Minthe Stout,American Stout,264,12.0,2cb6340e-0e01-4f87-8456-dbbefdbf158f
0.08,,1013,Hibernal Vinifera Stout,Foreign / Export Stout,264,12.0,2cb6340e-0e01-4f87-8456-dbbefdbf158f
,,774,Autumnal Molé Stout,American Stout,264,12.0,2cb6340e-0e01-4f87-8456-dbbefdbf158f
0.042,18.0,386,Mexican Logger,American Pale Lager,264,12.0,2cb6340e-0e01-4f87-8456-dbbefdbf158f
0.053,,70,True Blonde Ale,American Blonde Ale,264,12.0,2cb6340e-0e01-4f87-8456-dbbefdbf158f
0.061,,69,Euphoria Pale Ale,American Pale Ale (APA),264,12.0,2cb6340e-0e01-4f87-8456-dbbefdbf158f
0.057,58.0,68,ESB Special Ale,Extra Special / Strong Bitter (ESB),264,12.0,2cb6340e-0e01-4f87-8456-dbbefdbf158f
0.068,65.0,67,Modus Hoperandi,American IPA,264,12.0,2cb6340e-0e01-4f87-8456-dbbefdbf158f
0.0579999999999999,39.0,1792,Iron Butt Red Ale,American Amber / Red Ale,313,12.0,3a1f7d89-6e0a-4267-80c6-63e8c8a51e34
0.071,92.0,1609,Initial Point India Pale Ale,American IPA,313,12.0,3a1f7d89-6e0a-4267-80c6-63e8c8a51e34
0.05,,2234,Monarch Pilsner,American Pilsner,191,12.0,44f6bbcc-42ee-4ead-8f3d-3216d6f60698
0.06,55.0,1606,Snow King Pale Ale,American Pale Ale (APA),191,12.0,44f6bbcc-42ee-4ead-8f3d-3216d6f60698
0.054,36.0,617,Zonker Stout,Foreign / Export Stout,191,12.0,44f6bbcc-42ee-4ead-8f3d-3216d6f60698
0.05,22.0,407,OB-1 Organic Ale,English Brown Ale,191,12.0,44f6bbcc-42ee-4ead-8f3d-3216d6f60698
0.05,18.0,406,Snake River Lager,Vienna Lager,191,12.0,44f6bbcc-42ee-4ead-8f3d-3216d6f60698
0.052,32.0,402,Snake River Pale Ale,American Pale Ale (APA),191,12.0,44f6bbcc-42ee-4ead-8f3d-3216d6f60698
0.068,60.0,393,Pako’s EyePA,American IPA,191,12.0,44f6bbcc-42ee-4ead-8f3d-3216d6f60698
0.05,,1798,Thanksgiving Ale,Kölsch,309,12.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.092,,1655,Double Dagger Imperial IPA,American Double / Imperial IPA,309,12.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.063,100.0,1596,Dagger Falls IPA,American IPA,309,12.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.063,100.0,1595,Dagger Falls IPA,American IPA,309,12.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.06,,1482,Socktoberfest,Märzen / Oktoberfest,309,16.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.079,,1447,Hopnoxious Imperial IPA,American Double / Imperial IPA,309,12.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.099,,1425,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,309,12.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.055,,1424,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,309,16.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.05,,1298,Sockeye Belgian Style Summer Ale,Witbier,309,16.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.064,,1181,Sockeye Maibock,Maibock / Helles Bock,309,12.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.099,100.0,1160,Old Devil's Tooth,American Barleywine,309,12.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.043,,1152,Galena Golden,American Blonde Ale,309,12.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.052,32.0,1151,Hell-Diver Pale Ale,American Pale Ale (APA),309,12.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.046,12.0,1150,Woolybugger Wheat,American Pale Wheat Ale,309,12.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.057,,1076,Power House Porter,American Porter,309,12.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.084,90.0,995,Winterfest,American Strong Ale,309,16.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.063,100.0,879,Dagger Falls IPA,American IPA,309,12.0,cdab7b3e-8fbe-430f-9303-5399b1fc15df
0.07,18.0,1972,LuckenBock,Bock,257,16.0,846c74cb-9739-4f97-b2b3-631145e7dae9
0.055,40.0,1971,Texas Pale Ale (TPA),American IPA,257,16.0,846c74cb-9739-4f97-b2b3-631145e7dae9
0.08,,1970,6 String Saison,Saison / Farmhouse Ale,257,16.0,846c74cb-9739-4f97-b2b3-631145e7dae9
0.05,22.0,1969,Kol' Beer,Kölsch,257,16.0,846c74cb-9739-4f97-b2b3-631145e7dae9
0.035,,2024,Montauk Light,Light Lager,249,12.0,86803100-fcae-4cda-9e75-060c2de677f3
0.065,45.0,2387,Pine Belt Pale Ale,American Pale Ale (APA),118,12.0,2c990dc6-64f9-466a-85f0-2aeb9794916d
0.055,,2267,Walloon,Saison / Farmhouse Ale,118,12.0,2c990dc6-64f9-466a-85f0-2aeb9794916d
0.069,23.0,1740,Le Mort Vivant,Bière de Garde,118,12.0,2c990dc6-64f9-466a-85f0-2aeb9794916d
0.085,110.0,1728,Red Cockaded Ale,American Double / Imperial IPA,118,12.0,2c990dc6-64f9-466a-85f0-2aeb9794916d
0.092,100.0,1497,Valkyrie Double IPA,American Double / Imperial IPA,118,12.0,2c990dc6-64f9-466a-85f0-2aeb9794916d
0.085,110.0,1011,Red Cockaded Ale (2013),American Double / Imperial IPA,118,12.0,2c990dc6-64f9-466a-85f0-2aeb9794916d
0.072,40.0,1010,Old Potentate,Old Ale,118,12.0,2c990dc6-64f9-466a-85f0-2aeb9794916d
0.05,20.0,856,Bombshell Blonde,American Blonde Ale,118,16.0,2c990dc6-64f9-466a-85f0-2aeb9794916d
0.099,100.0,853,PRO-AM (2012) (2012),American Double / Imperial IPA,118,12.0,2c990dc6-64f9-466a-85f0-2aeb9794916d
0.055,,691,Walloon (2014),Saison / Farmhouse Ale,118,12.0,2c990dc6-64f9-466a-85f0-2aeb9794916d
0.069,23.0,555,Le Mort Vivant (2011),Bière de Garde,118,12.0,2c990dc6-64f9-466a-85f0-2aeb9794916d
0.083,50.0,46,Buried Hatchet Stout,Foreign / Export Stout,118,12.0,2c990dc6-64f9-466a-85f0-2aeb9794916d
0.065,45.0,45,Pine Belt Pale Ale,American Pale Ale (APA),118,16.0,2c990dc6-64f9-466a-85f0-2aeb9794916d
0.05,20.0,44,Bombshell Blonde,American Blonde Ale,118,12.0,2c990dc6-64f9-466a-85f0-2aeb9794916d
0.05,22.0,855,Special Amber,Vienna Lager,498,12.0,21dd64a1-c254-4c35-a7b7-f909b88c8d10
0.05,22.0,445,Special Amber,Vienna Lager,498,12.0,21dd64a1-c254-4c35-a7b7-f909b88c8d10
0.0559999999999999,,1587,Seven Gates Pale Ale,American Pale Ale (APA),372,12.0,24f4fa84-91d9-4cde-8e37-5cb430753f29
0.042,20.0,1544,Starr Pils,German Pilsener,383,12.0,87832f67-9efa-4d30-9a10-f52fce61d062
0.065,52.0,1205,Northern Lights India Pale Ale,American IPA,383,16.0,87832f67-9efa-4d30-9a10-f52fce61d062
0.048,12.0,369,Festie,Märzen / Oktoberfest,383,12.0,87832f67-9efa-4d30-9a10-f52fce61d062
0.065,52.0,368,Northern Lights India Pale Ale,American IPA,383,12.0,87832f67-9efa-4d30-9a10-f52fce61d062
0.047,9.0,2366,Point Special (Current),American Adjunct Lager,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.047,9.0,2365,Point Special,American Adjunct Lager,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.054,33.0,2270,Point Cascade Pale Ale (2013),American Pale Ale (APA),131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.047,9.0,2228,Point Special,American Adjunct Lager,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.052,9.0,2151,Onyx Black Ale,American Black Ale,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.063,64.0,2150,Beyond The Pale IPA,American IPA,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.047,9.0,2122,Point Special (2013),American Adjunct Lager,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.047,9.0,2121,Point Special (2012),American Adjunct Lager,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.047,9.0,2115,Point Special Lager,American Adjunct Lager,131,16.0,608d1bd1-4164-484d-851a-8b83f958a211
0.062,,1450,St. Benedict's Winter Ale,Winter Warmer,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.057,15.0,1357,Point Oktoberfest,Märzen / Oktoberfest,131,16.0,608d1bd1-4164-484d-851a-8b83f958a211
0.052,7.0,1225,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131,16.0,608d1bd1-4164-484d-851a-8b83f958a211
0.05,7.0,816,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.05,7.0,772,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.035,,684,Drop Dead Blonde,American Blonde Ale,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.049,13.0,650,Three Kings Ale,Kölsch,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.057,15.0,456,Point Oktoberfest,Märzen / Oktoberfest,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.054,32.0,357,2012 Black Ale,American Brown Ale,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.05,7.0,141,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.054,33.0,140,Point Cascade Pale Ale,American Pale Ale (APA),131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.047,14.0,139,Point Amber Classic,American Amber / Red Lager,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.047,9.0,138,Point Special Lager,American Adjunct Lager,131,12.0,608d1bd1-4164-484d-851a-8b83f958a211
0.05,,1983,Brontide,American Black Ale,255,12.0,47b9435c-a74e-47ed-887d-6c0830648d6d
0.05,,1631,Brontide,American Black Ale,255,12.0,47b9435c-a74e-47ed-887d-6c0830648d6d
0.045,,1344,Classique,Saison / Farmhouse Ale,255,12.0,47b9435c-a74e-47ed-887d-6c0830648d6d
0.045,,922,Sunsplash Golden Ale (2004),American Blonde Ale,492,12.0,af950b93-c6c2-42b4-a341-f24b75bbbfb4
0.051,25.0,1410,Sand Island Lighthouse,Kölsch,412,12.0,b88fe606-1632-4efd-bd71-3ce087044d3d
0.05,30.0,925,Lily Flagg Milk Stout,Milk / Sweet Stout,412,12.0,b88fe606-1632-4efd-bd71-3ce087044d3d
0.072,70.0,637,Monkeynaut IPA,American IPA,412,12.0,b88fe606-1632-4efd-bd71-3ce087044d3d
0.05,,2369,Straub Beer (Current),American Adjunct Lager,129,12.0,d2d86e25-5932-4c58-b430-f8ea60e9e72f
0.0409999999999999,8.0,2233,American Lager,American Adjunct Lager,129,12.0,d2d86e25-5932-4c58-b430-f8ea60e9e72f
0.0409999999999999,8.0,2232,American Amber,American Amber / Red Lager,129,12.0,d2d86e25-5932-4c58-b430-f8ea60e9e72f
0.032,13.0,2231,American Light,Light Lager,129,12.0,d2d86e25-5932-4c58-b430-f8ea60e9e72f
0.045,,1207,Dam Lager,American Amber / Red Lager,455,12.0,d077007b-16b4-4539-9a36-b7485b89af98
0.07,,1206,Red Clay IPA,American IPA,455,12.0,d077007b-16b4-4539-9a36-b7485b89af98
0.072,,2543,Todd the Axe Man,American IPA,61,16.0,c54d9149-0b2f-45f0-bf12-36860e56a1da
0.057,,2409,Doomtree,Extra Special / Strong Bitter (ESB),61,16.0,c54d9149-0b2f-45f0-bf12-36860e56a1da
0.099,85.0,1739,BLAKKR,American Black Ale,61,16.0,c54d9149-0b2f-45f0-bf12-36860e56a1da
0.073,69.0,1112,Overrated! West Coast Style IPA,American IPA,61,16.0,c54d9149-0b2f-45f0-bf12-36860e56a1da
0.075,90.0,329,WET,American IPA,61,16.0,c54d9149-0b2f-45f0-bf12-36860e56a1da
0.04,37.0,19,Bitter Brewer,English Bitter,61,16.0,c54d9149-0b2f-45f0-bf12-36860e56a1da
0.055,34.0,18,SurlyFest,Rye Beer,61,16.0,c54d9149-0b2f-45f0-bf12-36860e56a1da
0.051,45.0,17,Coffee Bender,American Brown Ale,61,16.0,c54d9149-0b2f-45f0-bf12-36860e56a1da
0.051,45.0,16,Bender,American Brown Ale,61,16.0,c54d9149-0b2f-45f0-bf12-36860e56a1da
0.0969999999999999,120.0,15,Abrasive Ale,American Double / Imperial IPA,61,16.0,c54d9149-0b2f-45f0-bf12-36860e56a1da
0.051,20.0,14,Hell,Keller Bier / Zwickel Bier,61,16.0,c54d9149-0b2f-45f0-bf12-36860e56a1da
0.067,33.0,13,CynicAle,Saison / Farmhouse Ale,61,16.0,c54d9149-0b2f-45f0-bf12-36860e56a1da
0.062,99.0,12,Furious,American IPA,61,16.0,c54d9149-0b2f-45f0-bf12-36860e56a1da
0.073,50.0,1242,Big Nose,American IPA,447,12.0,3f8790cd-03b9-4172-99c9-f88940c731a0
0.05,10.0,1241,Cotton Mouth,Witbier,447,12.0,3f8790cd-03b9-4172-99c9-f88940c731a0
0.0559999999999999,35.0,1240,Stump Knocker Pale Ale,American Pale Ale (APA),447,12.0,3f8790cd-03b9-4172-99c9-f88940c731a0
0.05,38.0,1239,Midnight Oil,Oatmeal Stout,447,12.0,3f8790cd-03b9-4172-99c9-f88940c731a0
0.059,18.0,1238,Wild Night,Cream Ale,447,12.0,3f8790cd-03b9-4172-99c9-f88940c731a0
0.045,,1554,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,381,12.0,6992bfe1-3a44-40fc-af3c-55c22ef97a87
0.055,35.0,2568,Take Two Pils,German Pilsener,49,12.0,c5f110d4-81a4-4f98-85ab-244decbe49de
0.057,,2551,Waterkeeper,Hefeweizen,49,12.0,c5f110d4-81a4-4f98-85ab-244decbe49de
0.064,,1710,SweetWater IPA,American IPA,49,12.0,c5f110d4-81a4-4f98-85ab-244decbe49de
0.054,,1709,420 Extra Pale Ale,American Pale Ale (APA),49,12.0,c5f110d4-81a4-4f98-85ab-244decbe49de
0.08,22.0,2601,Deduction,Dubbel,28,12.0,58d4385e-b363-4d10-b5dd-a0cc7aeb965e
0.048,,2155,Smittytown,Extra Special / Strong Bitter (ESB),210,12.0,aa8a5d03-6fd0-4b3a-95ed-3f4e2f499b30
0.04,,1982,Greenwood Beach,Fruit / Vegetable Beer,210,12.0,aa8a5d03-6fd0-4b3a-95ed-3f4e2f499b30
0.066,,1939,Gatecrasher,English India Pale Ale (IPA),210,12.0,aa8a5d03-6fd0-4b3a-95ed-3f4e2f499b30
0.047,42.0,1082,RecreationAle,American Pale Ale (APA),469,12.0,745138de-12aa-4167-9302-1fb84642e899
0.052,16.0,1748,Bronx Summer Pale Ale,American Pale Ale (APA),329,16.0,8b52964c-3c8f-4dbf-a85a-362a3d46f947
0.057,46.0,1747,Bronx Black Pale Ale,American Black Ale,329,16.0,8b52964c-3c8f-4dbf-a85a-362a3d46f947
0.063,50.0,1037,Bronx Pale Ale,American Pale Ale (APA),329,16.0,8b52964c-3c8f-4dbf-a85a-362a3d46f947
0.0579999999999999,,1278,Northern Hawk Owl Amber,American Amber / Red Ale,438,12.0,a1867f65-c945-46c3-90df-68b176d61d2a
0.059,,1277,CEO Stout,American Stout,438,16.0,a1867f65-c945-46c3-90df-68b176d61d2a
0.047,,1276,Will Power Pale Ale,American Pale Ale (APA),438,16.0,a1867f65-c945-46c3-90df-68b176d61d2a
0.048,18.0,2347,Hunny Do Wheat,American Pale Wheat Ale,142,12.0,d6548df7-6909-4410-84b6-ca15e02821ab
0.052,,1781,Three Way Pale Ale,American Pale Ale (APA),142,12.0,d6548df7-6909-4410-84b6-ca15e02821ab
0.0409999999999999,,1780,Rise to the Top,Cream Ale,142,12.0,d6548df7-6909-4410-84b6-ca15e02821ab
0.049,,1779,Lost Trout Brown Ale,American Brown Ale,142,12.0,d6548df7-6909-4410-84b6-ca15e02821ab
0.04,18.0,2319,Knotty Blonde Ale,American Blonde Ale,153,12.0,de20c7b0-de7a-486a-8602-554e483719aa
0.062,40.0,2317,Fivepine Chocolate Porter,American Porter,153,12.0,de20c7b0-de7a-486a-8602-554e483719aa
0.062,82.0,2316,Hoodoo Voodoo IPA,American IPA,153,12.0,de20c7b0-de7a-486a-8602-554e483719aa
0.053,22.0,1913,Hydraulion Red,Irish Red Ale,273,12.0,c4101816-9cb4-4327-afd1-5ec710378b76
0.06,50.0,1912,40 Mile IPA,American IPA,273,12.0,c4101816-9cb4-4327-afd1-5ec710378b76
0.0579999999999999,20.0,2623,Cafe Leche,American Porter,17,16.0,82a64a53-38c6-4919-9c96-3181b0ce5e99
0.052,12.0,2622,Damascene Apricot Sour,Fruit / Vegetable Beer,17,16.0,82a64a53-38c6-4919-9c96-3181b0ce5e99
0.12,90.0,2621,Csar,Russian Imperial Stout,17,16.0,82a64a53-38c6-4919-9c96-3181b0ce5e99
0.055,,1817,Klingon Warnog Roggen Dunkel,Roggenbier,17,16.0,82a64a53-38c6-4919-9c96-3181b0ce5e99
0.085,115.0,1449,Overlord Imperial IPA,American Double / Imperial IPA,17,16.0,82a64a53-38c6-4919-9c96-3181b0ce5e99
0.0579999999999999,36.0,951,Alloy,American IPA,17,16.0,82a64a53-38c6-4919-9c96-3181b0ce5e99
0.051,22.0,950,Rivet Irish Red Ale,Irish Red Ale,17,16.0,82a64a53-38c6-4919-9c96-3181b0ce5e99
0.052,50.0,949,3 Gear Robust Porter,American Porter,17,16.0,82a64a53-38c6-4919-9c96-3181b0ce5e99
0.045,35.0,948,Circuit Bohemian Pilsner,Czech Pilsener,17,16.0,82a64a53-38c6-4919-9c96-3181b0ce5e99
0.057,,594,Triangle India Pale Ale,American IPA,524,12.0,b65eb539-cf66-424a-8e8b-bce335a3295b
0.05,,114,Triangle White Ale,Witbier,524,12.0,b65eb539-cf66-424a-8e8b-bce335a3295b
0.08,,113,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,524,12.0,b65eb539-cf66-424a-8e8b-bce335a3295b
0.062,65.0,641,Hoppy Boy,American IPA,520,16.0,f4954559-b115-469a-824e-afa6e37cd9a3
0.054,26.0,2588,Cow Creek,American Amber / Red Lager,38,12.0,6151ad7d-80a5-457a-9b2d-138e3a6ae77a
0.075,63.0,2458,Chupahopra,American IPA,38,12.0,6151ad7d-80a5-457a-9b2d-138e3a6ae77a
0.051,19.0,2212,Twisted X,American Adjunct Lager,38,12.0,6151ad7d-80a5-457a-9b2d-138e3a6ae77a
0.0409999999999999,41.0,2235,Day Hike Session,American IPA,190,12.0,02c2b09f-d059-4888-9164-e7d963c709e5
0.048,48.0,1661,Trailhead ISA,American IPA,190,12.0,02c2b09f-d059-4888-9164-e7d963c709e5
0.052,27.0,1660,Immersion Amber,American Amber / Red Ale,190,12.0,02c2b09f-d059-4888-9164-e7d963c709e5
0.062,70.0,1659,Evo IPA,American IPA,190,12.0,02c2b09f-d059-4888-9164-e7d963c709e5
0.048,,1438,Presidential Pils,Czech Pilsener,190,12.0,02c2b09f-d059-4888-9164-e7d963c709e5
0.062,70.0,1173,Evolutionary IPA (2012),American IPA,190,12.0,02c2b09f-d059-4888-9164-e7d963c709e5
0.057,36.0,560,Persnickety Pale,American Pale Ale (APA),190,12.0,02c2b09f-d059-4888-9164-e7d963c709e5
0.054,20.0,519,SoDo Brown Ale,American Brown Ale,190,12.0,02c2b09f-d059-4888-9164-e7d963c709e5
0.052,27.0,518,Immersion Amber Ale (2011),American Amber / Red Ale,190,12.0,02c2b09f-d059-4888-9164-e7d963c709e5
0.062,70.0,505,Evolutionary IPA (2011),American IPA,190,12.0,02c2b09f-d059-4888-9164-e7d963c709e5
0.048,48.0,482,Trailhead India Style Session Ale (2011),American IPA,190,12.0,02c2b09f-d059-4888-9164-e7d963c709e5
0.046,,451,Panorama Wheat Ale,American Pale Wheat Ale,190,12.0,02c2b09f-d059-4888-9164-e7d963c709e5
0.063,69.0,2497,Wobble,American IPA,74,16.0,5c8ee4a7-a254-4325-9715-1110c71753d3
0.0579999999999999,43.0,2246,Night Cat,American Dark Wheat Ale,74,12.0,5c8ee4a7-a254-4325-9715-1110c71753d3
0.0579999999999999,43.0,1630,Night Cat (2014),American Dark Wheat Ale,74,12.0,5c8ee4a7-a254-4325-9715-1110c71753d3
0.051,17.0,1284,Dog Days Lager,Dortmunder / Export Lager,74,12.0,5c8ee4a7-a254-4325-9715-1110c71753d3
0.051,36.0,1121,Sidekick Extra Pale Ale,American Pale Ale (APA),74,12.0,5c8ee4a7-a254-4325-9715-1110c71753d3
0.077,23.0,1042,Atom Smasher,Märzen / Oktoberfest,74,12.0,5c8ee4a7-a254-4325-9715-1110c71753d3
0.045,,1041,Testudo,Bière de Garde,74,12.0,5c8ee4a7-a254-4325-9715-1110c71753d3
0.065,,1040,Hobnob B & B Pale Ale,American Pale Ale (APA),74,12.0,5c8ee4a7-a254-4325-9715-1110c71753d3
0.07,68.0,861,Cane and Ebel,American Strong Ale,74,12.0,5c8ee4a7-a254-4325-9715-1110c71753d3
0.065,,642,Outlaw IPA (2015),American IPA,74,12.0,5c8ee4a7-a254-4325-9715-1110c71753d3
0.045,,2037,The Gilded Age,Munich Helles Lager,243,12.0,02c2b09f-d059-4888-9164-e7d963c709e5
